delivery_id,assigned_agent,priority,region,delivery_mode,distance_km,package_weight_kg,delivery_cost,cost_per_km,delivery_rating,delivery_status,is_delayed,perf_score,route_cluster,lat,lon
9269,Agent Gamma,Low,central,standard,47.4,12.79,275.37,5.809493670886076,4,delivered,0,92.0,3,21.076101433552648,79.66558976484869
9270,Agent Gamma,High,west,same day,78.6,35.1,598.3,7.611959287531807,5,delivered,0,100.0,1,21.73506952313866,70.63975491875696
9271,Agent Beta,High,north,same day,56.1,23.97,452.41,8.064349376114082,3,delivered,0,84.0,1,27.55859188485742,74.22073579109109
9272,Agent Beta,High,west,express,74.7,9.03,450.59,6.031994645247657,3,delivered,0,84.0,1,23.13130677156487,72.28538261634635
9273,Agent Beta,Low,west,standard,211.4,7.46,1079.38,5.105865657521287,4,delivered,0,92.0,4,23.982226873557536,75.51697866364952
9274,Agent Beta,Low,south,standard,289.6,14.6,1491.8,5.151243093922651,4,delivered,0,92.0,0,12.186603081670885,81.00323515783886
9275,Agent Alpha,High,west,same day,195.3,0.67,1077.31,5.5161802355350735,4,delivered,0,92.0,4,24.31682138788029,71.72417832757154
9276,Agent Beta,Low,west,standard,166.1,41.33,954.49,5.746478025285972,4,delivered,0,92.0,2,22.01699203147748,69.70120806880715
9277,Agent Alpha,High,west,same day,148.2,11.46,875.38,5.9067476383265864,5,delivered,0,100.0,2,21.74170206388856,72.50969063845335
9278,Agent Gamma,Medium,west,two day,42.8,45.38,350.14,8.180841121495327,3,delivered,0,84.0,3,23.247128335142147,70.83879601283057
9279,Agent Alpha,Medium,west,two day,225.3,20.04,1186.62,5.266844207723035,4,delivered,0,92.0,4,20.142298161834745,73.48652451267986
9280,Agent Alpha,High,west,express,273.6,27.51,1500.53,5.484393274853801,3,delayed,1,37.46153846153846,0,20.478734741804004,73.0980509623878
9281,Agent Gamma,Low,south,standard,112.6,19.19,620.57,5.511278863232683,4,delivered,0,92.0,1,12.407817261519163,78.79128265232312
9282,Agent Beta,High,west,same day,35.8,9.39,307.17,8.580167597765364,4,delivered,0,92.0,3,25.65747626835054,70.01329640531202
9283,Agent Alpha,High,north,same day,209.8,13.69,1190.07,5.672402287893231,2,delayed,1,41.0,4,30.029070679060542,78.630115188242
9284,Agent Gamma,Medium,central,two day,224.0,33.22,1219.66,5.444910714285714,4,delivered,0,92.0,4,20.728759417003346,77.91278456755767
9285,Agent Alpha,Low,west,standard,43.4,32.59,314.77,7.252764976958525,4,delivered,0,92.0,3,25.07790807668524,74.65275749705177
9286,Agent Beta,Low,south,standard,73.2,27.8,449.4,6.139344262295081,4,delivered,0,92.0,1,14.293804623649086,78.7588000938203
9287,Agent Alpha,Low,north,standard,102.7,10.03,543.59,5.292989289191821,5,delivered,0,100.0,1,29.36567915421592,78.01717238868247
9288,Agent Gamma,High,north,same day,97.7,11.23,622.19,6.368372569089049,3,delivered,0,84.0,1,30.62175776365506,74.8120830031721
9289,Agent Beta,Low,west,standard,83.4,0.67,417.6,5.0071942446043165,4,delivered,0,92.0,1,22.424659086457744,71.35085944750105
9290,Agent Alpha,Medium,north,two day,176.3,47.41,1023.73,5.806749858196256,4,delivered,0,92.0,2,27.029006305123115,78.03923467126421
9291,Agent Beta,High,north,express,255.5,25.18,1403.04,5.491350293542074,5,delivered,0,100.0,0,28.772140334652555,79.05348783086875
9292,Agent Alpha,Medium,west,two day,176.4,20.73,944.19,5.352551020408163,3,delivered,0,84.0,2,23.293050533560844,71.52555301046007
9293,Agent Beta,High,east,express,49.0,9.96,324.88,6.630204081632653,4,delivered,0,92.0,3,22.829958232059475,90.19312133933902
9294,Agent Gamma,Low,south,standard,43.2,35.09,321.27,7.436805555555555,4,delivered,0,92.0,3,13.290442748880633,81.2665147616397
9295,Agent Alpha,Low,south,standard,290.1,4.02,1462.56,5.0415718717683555,4,delivered,0,92.0,0,15.592229509435086,79.2920486290456
9296,Agent Beta,Low,east,standard,3.6,14.5,95.6674,26.574277777777777,4,delivered,0,92.0,3,25.01347373857739,90.65838162646664
9297,Agent Alpha,Medium,south,two day,280.4,13.86,1443.58,5.148288159771755,5,delivered,0,100.0,0,15.154302219353637,80.25537439621259
9298,Agent Gamma,Medium,north,two day,140.1,49.01,847.53,6.049464668094219,5,delivered,0,100.0,2,30.50850086545176,77.98948093527649
9299,Agent Gamma,High,east,same day,3.6,29.15,200.95,55.81944444444444,5,delivered,0,100.0,3,25.260568643591714,88.37378805142089
9300,Agent Beta,Low,central,standard,74.1,34.88,475.14,6.412145748987855,5,delivered,0,100.0,1,20.79096785007642,77.11631976294461
9301,Agent Gamma,High,east,express,185.2,39.58,1094.74,5.9111231101511885,4,delivered,0,92.0,4,21.190739568674438,90.48786630343315
9302,Agent Alpha,High,east,same day,63.0,31.66,509.98,8.094920634920635,5,delivered,0,100.0,1,22.57033567392751,87.16822649023176
9303,Agent Beta,Medium,south,two day,277.1,14.53,1429.09,5.157307831107903,4,delivered,0,92.0,0,14.97920695874043,77.41977533418235
9304,Agent Gamma,Low,north,standard,10.2,29.44,139.32,13.658823529411764,4,delivered,0,92.0,3,28.730994269136396,79.37869586126976
9305,Agent Alpha,Low,west,standard,102.2,1.44,515.32,5.042270058708415,3,delivered,0,84.0,1,24.488208436049533,74.5501437183071
9306,Agent Gamma,Medium,east,two day,104.3,19.78,580.84,5.568935762224354,5,delivered,0,100.0,1,20.4337594314935,87.59936284741768
9307,Agent Alpha,High,north,express,210.8,6.39,1123.17,5.328130929791271,2,delayed,1,31.0,4,27.21448287785936,75.21270683223126
9308,Agent Gamma,High,south,express,295.9,2.08,1535.74,5.190064210882055,2,delayed,1,33.5,0,14.290656570226034,81.25320185829082
9309,Agent Gamma,High,north,express,285.0,31.29,1568.87,5.504807017543859,2,delayed,1,27.666666666666664,0,26.688404053326344,74.57256542181383
9310,Agent Beta,High,central,express,126.3,34.0,783.5,6.203483768804434,5,delivered,0,100.0,2,22.30813560792956,76.94252853323286
9311,Agent Beta,High,central,express,191.5,35.53,1114.09,5.817702349869451,2,delayed,1,28.5,4,21.78919754688143,74.9151739292402
9312,Agent Beta,Medium,central,two day,275.7,16.07,1426.71,5.1748639825897715,4,delivered,0,92.0,0,22.29917016533487,77.98745805197258
9313,Agent Alpha,High,central,same day,225.3,10.6,1258.3,5.584997780736795,2,delayed,1,38.22222222222222,4,24.44994429446782,74.56325030285778
9314,Agent Alpha,Low,west,standard,46.3,44.57,365.21,7.887904967602592,4,delivered,0,92.0,3,22.207083086856805,73.37543025380586
9315,Agent Beta,Low,east,standard,275.9,49.05,1526.65,5.533345415005438,5,delivered,0,100.0,0,22.931579935647644,89.43923343973638
9316,Agent Gamma,High,south,same day,135.4,41.61,901.83,6.660487444608568,3,delivered,0,84.0,2,10.499591262326458,80.12286684775091
9317,Agent Alpha,Medium,north,two day,127.6,48.21,782.63,6.133463949843261,3,delivered,0,84.0,2,30.530106159407765,75.15004397578566
9318,Agent Beta,Medium,central,two day,21.1,9.53,134.09,6.354976303317535,4,delivered,0,92.0,3,22.41933175388875,75.00836363176325
9319,Agent Beta,Medium,north,two day,258.0,39.8,1409.4,5.462790697674419,5,delivered,0,100.0,0,29.591204954200055,75.97975408882202
9320,Agent Alpha,High,south,same day,274.4,6.86,1492.58,5.4394314868804665,1,failed,1,26.181818181818183,0,14.252337609970997,79.99124007760008
9321,Agent Gamma,Low,east,standard,268.6,11.6,1377.8,5.129560685033506,4,delivered,0,92.0,0,20.857965532670203,89.25324990106907
9322,Agent Gamma,Low,west,standard,58.9,4.41,307.73,5.224617996604414,4,delivered,0,92.0,3,25.3080499097201,69.607500765111
9323,Agent Alpha,High,central,same day,33.7,43.01,397.53,11.796142433234419,3,delivered,0,84.0,3,23.897345509641717,78.66638351541218
9324,Agent Beta,Medium,east,two day,67.5,1.65,342.45,5.073333333333333,4,delivered,0,92.0,3,22.17235085050889,89.67627159275166
9325,Agent Alpha,High,central,express,76.3,5.01,446.53,5.852293577981651,1,failed,1,33.0,1,21.294011101469316,77.06722683895501
9326,Agent Gamma,Low,east,standard,101.4,17.57,559.71,5.519822485207101,5,delivered,0,100.0,1,25.253805627407242,87.46043867448772
9327,Agent Gamma,High,central,same day,153.6,47.16,1009.48,6.572135416666667,4,delivered,0,92.0,2,24.73040922478975,79.45385138802216
9328,Agent Beta,High,north,express,296.0,35.84,1632.7206,5.515947972972973,4,delivered,0,92.0,0,26.948147376399493,78.80752489218736
9329,Agent Beta,High,east,same day,111.1,11.99,691.47,6.223852385238525,3,delivered,0,84.0,1,21.626264648345348,91.29965653110635
9330,Agent Gamma,Low,south,standard,67.7,16.24,387.22,5.719645494830133,4,delivered,0,92.0,3,14.75804554852844,79.43158483203372
9331,Agent Gamma,High,south,express,62.7,13.41,403.73,6.439074960127591,4,delivered,0,92.0,3,14.074065979292033,82.6409956291426
9332,Agent Gamma,High,central,same day,178.1,34.11,1092.83,6.136047164514317,5,delivered,0,100.0,4,24.794705756294345,74.92441131535772
9333,Agent Alpha,Medium,west,two day,207.0,48.39,1180.17,5.701304347826087,4,delivered,0,92.0,4,22.647206613277596,72.06879639750511
9334,Agent Gamma,High,west,express,138.6,15.68,790.04,5.7001443001443,4,delivered,0,92.0,2,24.298857575853003,72.39224471249194
9335,Agent Gamma,Medium,north,two day,244.6,6.65,1242.95,5.0815617334423555,5,delivered,0,100.0,4,28.01896233718348,76.74524589722074
9336,Agent Gamma,High,central,express,5.6,35.01,183.03,32.683928571428574,2,delayed,1,32.666666666666664,3,21.46757750162918,78.15058913058675
9337,Agent Gamma,High,central,same day,183.4,23.96,1088.88,5.937186477644493,3,delivered,0,84.0,4,23.99606220904816,75.42124703302902
9338,Agent Beta,High,west,express,182.0,34.85,1064.55,5.849175824175824,2,delayed,1,33.85714285714286,4,25.856083553592764,74.7987130303575
9339,Agent Gamma,High,east,same day,269.8,42.68,1577.04,5.845218680504077,4,delivered,0,92.0,0,21.46360582837198,88.71058411123784
9340,Agent Beta,High,north,express,62.2,37.87,474.61,7.630385852090032,3,delivered,0,84.0,1,28.465817553275237,79.52525728807959
9341,Agent Beta,Low,east,standard,112.5,26.55,642.15,5.708,5,delivered,0,100.0,1,23.644008226419125,85.41578986412891
9342,Agent Gamma,Medium,north,two day,148.6,45.81,880.43,5.9248317631224765,5,delivered,0,100.0,2,28.949037692734926,77.87992868155797
9343,Agent Beta,Low,west,standard,157.7,13.43,828.79,5.255485098287888,4,delivered,0,92.0,2,25.060566774254298,72.07474708112899
9344,Agent Gamma,High,west,same day,85.5,34.31,630.43,7.37345029239766,3,delivered,0,84.0,1,24.570456238817094,72.63059437049674
9345,Agent Beta,Low,north,standard,153.5,22.16,833.98,5.4330944625407165,3,delivered,0,84.0,2,26.049783223174142,78.5628270646817
9346,Agent Alpha,High,south,same day,49.7,20.57,410.21,8.253722334004022,5,delivered,0,100.0,3,15.890527403542645,78.56291049002014
9347,Agent Gamma,Low,west,standard,111.9,30.0,649.5,5.804289544235925,4,delivered,0,92.0,1,24.514414722316804,70.82939661128633
9348,Agent Alpha,Low,south,standard,283.4,7.31,1438.93,5.077381792519408,4,delivered,0,92.0,0,15.08341989776468,81.41804690642286
9349,Agent Beta,Medium,central,two day,56.3,4.97,296.41,5.264831261101244,4,delivered,0,92.0,3,24.10718627257208,77.52819455366509
9350,Agent Gamma,Medium,east,two day,42.0,17.96,263.88,6.282857142857143,3,delivered,0,84.0,3,24.737710768280575,86.80183458837014
9351,Agent Beta,High,west,express,10.0,40.56,221.68,22.168,4,delivered,0,92.0,3,20.674297849572255,72.50411180801649
9352,Agent Alpha,High,west,express,219.9,28.6,1235.3,5.617553433378808,3,delayed,1,36.5,4,22.086427013355895,72.35735043466295
9353,Agent Alpha,High,west,same day,186.2,45.82,1168.46,6.2752953813104195,2,delayed,1,38.22222222222222,4,25.258525661626955,73.74866656449186
9354,Agent Beta,High,west,express,61.3,19.12,413.86,6.751386623164764,4,delivered,0,92.0,3,21.209931267601352,69.61596662171567
9355,Agent Gamma,Low,east,standard,121.8,17.85,662.55,5.439655172413793,3,delivered,0,84.0,1,20.069452591480136,88.92056159462891
9356,Agent Beta,Low,north,standard,58.4,33.71,393.13,6.731678082191781,4,delivered,0,92.0,3,30.428713639671315,77.73406890307365
9357,Agent Alpha,High,south,same day,209.9,39.99,1269.47,6.047975226298237,1,failed,1,33.0,4,14.912916933859778,81.67306082312751
9358,Agent Alpha,Medium,central,two day,42.2,9.97,240.91,5.708767772511848,4,delivered,0,92.0,3,21.175913309139403,79.7353827962127
9359,Agent Beta,High,south,same day,226.9,13.11,1273.83,5.614059056853239,5,delivered,0,100.0,4,15.026075896696293,79.84113878267013
9360,Agent Gamma,High,central,same day,102.6,10.01,643.03,6.2673489278752434,4,delivered,0,92.0,1,24.320606773583016,76.45512134585331
9361,Agent Alpha,Medium,east,two day,143.1,15.5,762.0,5.3249475890985325,4,delivered,0,92.0,2,22.720496099299506,86.01392226506772
9362,Agent Alpha,Low,west,standard,242.3,6.58,1231.24,5.081469252992158,5,delivered,0,100.0,4,24.98150115668831,71.62101506935939
9363,Agent Alpha,High,south,same day,160.0,47.37,1042.11,6.513187499999999,2,delayed,1,38.22222222222222,4,12.415495495913795,77.61090798666645
9364,Agent Alpha,Low,north,standard,116.5,48.56,728.18,6.250472103004292,5,delivered,0,100.0,2,26.863963737340384,78.91692123204872
9365,Agent Alpha,High,south,express,115.6,37.32,739.96,6.401038062283738,2,failed,1,27.11111111111111,2,11.609116059663682,82.04203688707503
9366,Agent Beta,High,west,express,157.3,34.53,940.09,5.9764144945963125,3,delayed,1,41.85714285714286,2,23.03098410975989,72.10342594376866
9367,Agent Alpha,High,west,same day,50.1,9.92,380.26,7.59001996007984,4,delivered,0,92.0,3,23.187984756039054,71.15784740325894
9368,Agent Alpha,Low,east,standard,84.0,7.95,443.85,5.2839285714285715,5,delivered,0,100.0,1,24.433484958647405,86.10812045271364
9369,Agent Alpha,Medium,north,two day,167.5,4.32,850.46,5.077373134328359,5,delivered,0,100.0,2,30.448116341914005,79.20742299613107
9370,Agent Alpha,High,north,same day,61.8,4.9,423.7,6.855987055016182,4,delivered,0,92.0,1,29.18819934322745,79.36497167031243
9371,Agent Beta,High,north,express,184.4,29.92,1061.76,5.757917570498916,3,delayed,1,44.833333333333336,4,30.38471290019286,75.69773768753888
9372,Agent Beta,High,west,express,77.9,7.16,460.98,5.917586649550706,4,delivered,0,92.0,1,21.150640749762026,73.33056329080658
9373,Agent Beta,Low,central,standard,191.4,45.45,1093.35,5.712382445141065,5,delivered,0,100.0,4,20.500387162559765,75.95192198874234
9374,Agent Gamma,High,central,express,37.9,19.54,298.12,7.865963060686016,4,delivered,0,92.0,3,25.441802935808198,75.75075976286148
9375,Agent Alpha,Low,west,standard,151.2,1.72,761.16,5.034126984126984,4,delivered,0,92.0,2,20.453326962576618,69.72724830378849
9376,Agent Beta,Medium,east,two day,225.3,44.93,1261.29,5.598268974700399,3,delivered,0,84.0,4,21.080130578463987,88.86295650551638
9377,Agent Beta,Medium,west,two day,95.3,44.53,610.09,6.401783840503673,4,delivered,0,92.0,1,24.171913697746305,70.49964925911334
9378,Agent Alpha,High,north,same day,229.3,8.04,1270.62,5.54129960750109,2,delayed,1,34.18181818181819,4,28.156687625763855,74.17422709720158
9379,Agent Beta,Medium,south,two day,99.8,39.76,618.28,6.195190380761523,5,delivered,0,100.0,1,15.157883819493053,77.8291069860209
9380,Agent Gamma,Low,south,standard,232.0,10.45,1191.35,5.135129310344827,4,delivered,0,92.0,4,11.687878767973618,79.08261514952689
9381,Agent Beta,Medium,central,two day,260.3,12.25,1338.25,5.141183250096042,4,delivered,0,92.0,0,20.271228080016154,78.41497914067028
9382,Agent Gamma,High,east,express,15.3,14.87,171.11,11.183660130718955,3,delivered,0,84.0,3,21.403933843364467,86.61573831999276
9383,Agent Gamma,Medium,central,two day,80.1,33.98,502.44,6.272659176029963,4,delivered,0,92.0,1,23.66845029510899,79.72554337519004
9384,Agent Gamma,Medium,west,two day,290.1,15.29,1496.37,5.158117890382626,5,delivered,0,100.0,0,22.25563025241976,71.3309304622977
9385,Agent Alpha,Low,west,standard,29.0,6.79,165.37,5.702413793103449,5,delivered,0,100.0,3,23.20923653455253,71.58735773654189
9386,Agent Gamma,Medium,north,two day,39.8,11.52,233.56,5.868341708542714,5,delivered,0,100.0,3,30.959588713010113,75.40786307971186
9387,Agent Beta,Medium,north,two day,5.6,1.34,95.6674,17.083464285714285,4,delivered,0,92.0,3,31.17491032538221,75.62283202243103
9388,Agent Beta,Medium,south,two day,80.5,2.29,409.37,5.085341614906833,5,delivered,0,100.0,3,11.495844387924674,77.64481068731885
9389,Agent Gamma,Low,central,standard,177.3,49.23,1034.19,5.832994923857868,5,delivered,0,100.0,4,22.972842839619403,76.16862347229714
9390,Agent Gamma,Medium,central,two day,77.4,17.58,439.74,5.681395348837209,5,delivered,0,100.0,1,23.494864091448704,79.55770475760374
9391,Agent Alpha,High,west,express,290.6,35.7,1610.1,5.540605643496214,3,delayed,1,36.5,0,25.694674741329482,73.73054724837368
9392,Agent Alpha,Low,central,standard,138.8,37.5,806.5,5.810518731988473,5,delivered,0,100.0,2,26.191703914986306,79.6516092231937
9393,Agent Beta,High,north,same day,184.1,24.73,1094.69,5.946170559478545,2,delayed,1,38.22222222222222,4,27.11244349304916,74.72915408627614
9394,Agent Alpha,Low,central,standard,69.5,43.09,476.77,6.859999999999999,5,delivered,0,100.0,1,24.561879228074893,77.13369978505295
9395,Agent Beta,High,north,same day,189.5,30.91,1140.23,6.0170448548812665,2,delayed,1,38.22222222222222,4,27.96818637339917,75.47552923788068
9396,Agent Gamma,Low,north,standard,82.4,45.27,547.81,6.648179611650484,4,delivered,0,92.0,1,25.74864918131728,78.42729354333689
9397,Agent Beta,High,central,same day,282.0,30.08,1600.24,5.674609929078014,5,delivered,0,100.0,0,20.255515134615415,80.22142694835534
9398,Agent Beta,Low,central,standard,246.4,3.51,1242.53,5.04273538961039,4,delivered,0,92.0,4,22.963396045373536,79.29215687430174
9399,Agent Gamma,High,north,same day,4.6,9.28,150.84,32.79130434782609,4,delivered,0,92.0,3,28.630009478026007,74.31166900050603
9400,Agent Gamma,Medium,south,two day,124.0,19.46,678.38,5.470806451612903,5,delivered,0,100.0,1,10.035418179440656,79.09995816786541
9401,Agent Beta,Low,central,standard,125.1,45.19,761.07,6.08369304556355,4,delivered,0,92.0,2,24.321564500645813,74.57147814270314
9402,Agent Alpha,Low,east,standard,163.9,44.89,954.17,5.821659548505186,5,delivered,0,100.0,2,21.36402033156972,85.64100180158592
9403,Agent Gamma,Medium,east,two day,241.4,19.75,1266.25,5.2454432477216235,5,delivered,0,100.0,4,22.9593586092157,85.8770918249865
9404,Agent Alpha,High,east,express,261.1,11.36,1389.58,5.322022213711221,2,delayed,1,33.5,0,21.405514438992515,87.05796157382338
9405,Agent Alpha,High,south,same day,174.0,16.29,1018.87,5.855574712643678,4,delivered,0,92.0,2,10.902805889215843,79.02521660582879
9406,Agent Beta,Low,central,standard,209.4,25.86,1124.58,5.370487106017191,5,delivered,0,100.0,4,22.64304243159325,76.80272107940934
9407,Agent Beta,High,east,express,86.3,15.92,529.26,6.1327925840092705,3,delivered,0,84.0,1,20.993640188743004,87.82958656679779
9408,Agent Beta,Medium,south,two day,26.9,3.61,145.33,5.402602230483272,4,delivered,0,92.0,3,13.108805861515009,81.82845407105908
9409,Agent Gamma,Medium,central,two day,3.6,45.61,151.83,42.175000000000004,4,delivered,0,92.0,3,21.392971181718877,75.2484194614734
